4295025506 9429 0 4
4295025519 0 0 0
4295025532 0 0 0
4295025545 0 0 0
4295025558 0 0 0
4295025571 0 0 0
4295025584 0 0 0
4295025597 0 0 0
4295025610 0 0 0
4295025623 0 0 0
4295025636 0 0 0
4295025649 0 0 0
4295025662 0 0 0
4295025675 0 0 0
4295025688 0 0 0
4295025701 0 0 0
4295025714 0 0 0
4295025727 0 0 0
4295025740 0 0 0
4295025753 7425 0 3
4295025766 0 0 0
4295025779 0 0 0
4295025792 0 0 0
4295025805 0 0 0
4295025818 0 0 0
4295025831 0 0 0
4295025844 0 0 0
4295025857 0 0 0
4295025870 0 0 0
4295025883 0 0 0
4295025896 0 0 0
4295025909 0 0 0
4295025922 0 0 0
4295025935 0 0 0
4295025948 0 0 0
4295025961 0 0 0
4295025974 0 0 0
4295025987 0 0 0
4295026000 0 0 0
4295026013 6047 0 2
4295026026 0 0 0
4295026039 0 0 0
4295026052 0 0 0
4295026065 0 0 0
4295026078 0 0 0
4295026091 0 0 0
4295026104 0 0 0
4295026117 0 0 0
4295026130 0 0 0
4295026143 0 0 0
4295026156 0 0 0
4295026169 0 0 0
4295026182 0 0 0
4295026195 0 0 0
4295026208 0 0 0
4295026221 0 0 0
4295026234 0 0 0
4295026247 0 0 0
4295026260 5055 0 3
4295026273 0 0 0
4295026286 0 0 0
4295026299 0 0 0
4295026312 0 0 0
4295026325 0 0 0
4295026338 0 0 0
4295026351 0 0 0
4295026364 0 0 0
4295026377 0 0 0
4295026390 0 0 0
4295026403 0 0 0
4295026416 0 0 0
4295026429 0 0 0
4295026442 0 0 0
4295026455 0 0 0
4295026468 0 0 0
4295026481 0 0 0
4295026494 0 0 0
4295026507 1161 0 1
4295026520 2939 0 1
4295026533 0 0 0
4295026546 0 0 0
4295026559 0 0 0
4295026572 0 0 0
4295026585 0 0 0
4295026598 0 0 0
4295026611 0 0 0
4295026624 0 0 0
4295026637 0 0 0
4295026650 0 0 0
4295026663 0 0 0
4295026676 0 0 0
4295026689 0 0 0
4295026702 0 0 0
4295026715 0 0 0
4295026728 0 0 0
4295026741 0 0 0
4295026754 0 0 0
4295026767 3438 0 1
4295026780 0 0 0
4295026793 0 0 0
4295026806 0 0 0
4295026819 0 0 0
4295026832 0 0 0
4295026845 0 0 0
4295026858 0 0 0
4295026871 0 0 0
4295026884 0 0 0
4295026897 0 0 0
4295026910 0 0 0
4295026923 0 0 0
4295026936 0 0 0
4295026949 0 0 0
4295026962 0 0 0
4295026975 0 0 0
4295026988 0 0 0
4295027001 0 0 0
4295027014 2807 0 1
4295027027 0 0 0
4295027040 0 0 0
4295027053 0 0 0
4295027066 0 0 0
4295027079 0 0 0
4295027092 0 0 0
4295027105 0 0 0
4295027118 0 0 0
4295027131 0 0 0
4295027144 0 0 0
4295027157 0 0 0
4295027170 0 0 0
4295027183 0 0 0
4295027196 0 0 0
4295027209 0 0 0
4295027222 0 0 0
4295027235 0 0 0
4295027248 0 0 0
4295027261 0 0 0
4295027274 2315 0 1
4295027287 0 0 0
4295027300 0 0 0
4295027313 0 0 0
4295027326 0 0 0
4295027339 0 0 0
4295027352 0 0 0
4295027365 0 0 0
4295027378 0 0 0
4295027391 0 0 0
4295027404 0 0 0
4295027417 0 0 0
4295027430 0 0 0
4295027443 0 0 0
4295027456 0 0 0
4295027469 0 0 0
4295027482 0 0 0
4295027495 0 0 0
4295027508 0 0 0
4295027521 1874 0 1
4295027534 0 0 0
4295027547 0 0 0
4295027560 0 0 0
4295027573 0 0 0
4295027586 0 0 0
4295027599 0 0 0
4295027612 0 0 0
4295027625 0 0 0
4295027638 0 0 0
4295027651 0 0 0
4295027664 0 0 0
4295027677 0 0 0
4295027690 0 0 0
4295027703 0 0 0
4295027716 0 0 0
4295027729 0 0 0
4295027742 0 0 0
4295027755 0 0 0
4295027768 1602 0 1
4295027781 0 0 0
4295027794 0 0 0
4295027807 0 0 0
4295027820 0 0 0
4295027833 0 0 0
4295027846 0 0 0
4295027859 0 0 0
4295027872 0 0 0
4295027885 0 0 0
4295027898 0 0 0
4295027911 0 0 0
4295027924 0 0 0
4295027937 0 0 0
4295027950 0 0 0
4295027963 0 0 0
4295027976 0 0 0
4295027989 0 0 0
4295028002 0 0 0
4295028015 198 0 1
4295028028 1053 0 0
4295028041 0 0 0
4295028054 0 0 0
4295028067 0 0 0
4295028080 0 0 0
4295028093 0 0 0
4295028106 0 0 0
4295028119 0 0 0
4295028132 0 0 0
4295028145 0 0 0
4295028158 0 0 0
4295028171 0 0 0
4295028184 0 0 0
4295028197 0 0 0
4295028210 0 0 0
4295028223 0 0 0
4295028236 0 0 0
4295028249 0 0 0
4295028262 0 0 0
4295028275 982 0 1
4295028288 0 0 0
4295028301 0 0 0
4295028314 0 0 0
4295028327 0 0 0
4295028340 0 0 0
4295028353 0 0 0
4295028366 0 0 0
4295028379 0 0 0
4295028392 0 0 0
4295028405 0 0 0
4295028418 0 0 0
4295028431 0 0 0
4295028444 0 0 0
4295028457 0 0 0
4295028470 0 0 0
4295028483 0 0 0
4295028496 0 0 0
4295028509 0 0 0
4295028522 897 0 1
4295028535 0 0 0
4295028548 0 0 0
4295028561 0 0 0
4295028574 0 0 0
4295028587 0 0 0
4295028600 0 0 0
4295028613 0 0 0
4295028626 0 0 0
4295028639 0 0 0
4295028652 0 0 0
4295028665 0 0 0
4295028678 0 0 0
4295028691 0 0 0
4295028704 0 0 0
4295028717 0 0 0
4295028730 0 0 0
4295028743 0 0 0
4295028756 0 0 0
4295028769 721 0 0
4295028782 0 0 0
4295028795 0 0 0
4295028808 0 0 0
4295028821 0 0 0
4295028834 0 0 0
4295028847 0 0 0
4295028860 0 0 0
4295028873 0 0 0
4295028886 0 0 0
4295028899 0 0 0
4295028912 0 0 0
4295028925 0 0 0
4295028938 0 0 0
4295028951 0 0 0
4295028964 0 0 0
4295028977 0 0 0
4295028990 0 0 0
4295029003 0 0 0
4295029016 0 0 0
4295029029 621 0 1
4295029042 0 0 0
4295029055 0 0 0
4295029068 0 0 0
4295029081 0 0 0
4295029094 0 0 0
4295029107 0 0 0
4295029120 0 0 0
4295029133 0 0 0
4295029146 0 0 0
4295029159 0 0 0
4295029172 0 0 0
4295029185 0 0 0
4295029198 0 0 0
4295029211 0 0 0
4295029224 0 0 0
4295029237 0 0 0
4295029250 0 0 0
4295029263 0 0 0
4295029276 481 0 0
4295029289 0 0 0
4295029302 0 0 0
4295029315 0 0 0
4295029328 0 0 0
4295029341 0 0 0
4295029354 0 0 0
4295029367 0 0 0
4295029380 0 0 0
4295029393 0 0 0
4295029406 0 0 0
4295029419 0 0 0
4295029432 0 0 0
4295029445 0 0 0
4295029458 0 0 0
4295029471 0 0 0
4295029484 0 0 0
4295029497 0 0 0
4295029510 0 0 0
4295029523 398 0 1
4295029536 0 0 0
4295029549 0 0 0
4295029562 0 0 0
4295029575 0 0 0
4295029588 0 0 0
4295029601 0 0 0
4295029614 0 0 0
4295029627 0 0 0
4295029640 0 0 0
4295029653 0 0 0
4295029666 0 0 0
4295029679 0 0 0
4295029692 0 0 0
4295029705 0 0 0
4295029718 0 0 0
4295029731 0 0 0
4295029744 0 0 0
4295029757 0 0 0
4295029770 347 0 0
4295029783 0 0 0
4295029796 0 0 0
4295029809 0 0 0
4295029822 0 0 0
4295029835 0 0 0
4295029848 0 0 0
4295029861 0 0 0
4295029874 0 0 0
4295029887 0 0 0
4295029900 0 0 0
4295029913 0 0 0
4295029926 0 0 0
4295029939 0 0 0
4295029952 0 0 0
4295029965 0 0 0
4295029978 0 0 0
4295029991 0 0 0
4295030004 0 0 0
4295030017 0 0 0
4295030030 249 0 1
4295030043 0 0 0
4295030056 0 0 0
4295030069 0 0 0
4295030082 0 0 0
4295030095 0 0 0
4295030108 0 0 0
4295030121 0 0 0
4295030134 0 0 0
4295030147 0 0 0
4295030160 0 0 0
4295030173 0 0 0
4295030186 0 0 0
4295030199 0 0 0
4295030212 0 0 0
4295030225 0 0 0
4295030238 0 0 0
4295030251 0 0 0
4295030264 0 0 0
4295030277 237 0 0
4295030290 0 0 0
4295030303 0 0 0
4295030316 0 0 0
4295030329 0 0 0
4295030342 0 0 0
4295030355 0 0 0
4295030368 0 0 0
4295030381 0 0 0
4295030394 0 0 0
4295030407 0 0 0
4295030420 0 0 0
4295030433 0 0 0
4295030446 0 0 0
4295030459 0 0 0
