4294963825 36082 0 14
4294963838 13766 0 5
4294963851 0 0 0
4294963864 0 0 0
4294963877 0 0 0
4294963890 0 0 0
4294963903 0 0 0
4294963916 0 0 0
4294963929 0 0 0
4294963942 0 0 0
4294963955 0 0 0
4294963968 0 0 0
4294963981 0 0 0
4294963994 0 0 0
4294964007 0 0 0
4294964020 0 0 0
4294964033 0 0 0
4294964046 0 0 0
4294964059 0 0 0
4294964072 2018 0 1
4294964085 13905 0 5
4294964098 23627 0 8
4294964111 0 0 0
4294964124 0 0 0
4294964137 0 0 0
4294964150 0 0 0
4294964163 0 0 0
4294964176 0 0 0
4294964189 0 0 0
4294964202 0 0 0
4294964215 0 0 0
4294964228 0 0 0
4294964241 0 0 0
4294964254 0 0 0
4294964267 0 0 0
4294964280 0 0 0
4294964293 0 0 0
4294964306 0 0 0
4294964319 1944 0 1
4294964332 0 0 0
4294964345 5093 0 2
4294964359 25786 0 10
4294964372 0 0 0
4294964385 0 0 0
4294964398 0 0 0
4294964411 0 0 0
4294964424 0 0 0
4294964437 0 0 0
4294964450 0 0 0
4294964463 0 0 0
4294964476 0 0 0
4294964489 0 0 0
4294964502 0 0 0
4294964515 0 0 0
4294964528 0 0 0
4294964541 0 0 0
4294964554 0 0 0
4294964567 1921 0 1
4294964580 21 0 0
4294964593 0 0 0
4294964606 2205 0 1
4294964619 23284 0 9
4294964632 0 0 0
4294964645 0 0 0
4294964658 0 0 0
4294964671 0 0 0
4294964684 0 0 0
4294964697 0 0 0
4294964710 0 0 0
4294964723 0 0 0
4294964736 0 0 0
4294964749 0 0 0
4294964762 0 0 0
4294964775 0 0 0
4294964788 0 0 0
4294964801 0 0 0
4294964814 0 0 0
4294964827 1951 0 0
4294964840 0 0 0
4294964853 0 0 0
4294964866 1899 0 1
4294964879 19395 0 8
4294964892 0 0 0
4294964905 0 0 0
4294964918 0 0 0
4294964931 0 0 0
4294964944 0 0 0
4294964957 0 0 0
4294964970 0 0 0
4294964983 0 0 0
4294964996 0 0 0
4294965009 0 0 0
4294965022 0 0 0
4294965035 0 0 0
4294965048 0 0 0
4294965061 0 0 0
4294965074 1933 0 1
4294965087 0 0 0
4294965100 0 0 0
4294965113 0 0 0
4294965126 4194 0 2
4294965139 13380 0 5
4294965152 0 0 0
4294965165 0 0 0
4294965178 0 0 0
4294965191 0 0 0
4294965204 0 0 0
4294965217 0 0 0
4294965230 0 0 0
4294965243 0 0 0
4294965256 0 0 0
4294965269 0 0 0
4294965282 0 0 0
4294965295 0 0 0
4294965308 0 0 0
4294965321 1864 0 1
4294965334 0 0 0
4294965347 0 0 0
4294965360 0 0 0
4294965373 0 0 0
4294965386 9526 0 5
4294965399 4866 0 2
4294965412 0 0 0
4294965425 0 0 0
4294965438 0 0 0
4294965451 0 0 0
4294965464 0 0 0
4294965477 0 0 0
4294965490 0 0 0
4294965503 0 0 0
4294965516 0 0 0
4294965529 0 0 0
4294965542 0 0 0
4294965555 0 0 0
4294965568 0 0 0
4294965581 1849 0 1
4294965594 0 0 0
4294965607 0 0 0
4294965620 0 0 0
4294965633 0 0 0
4294965646 11933 0 5
4294965659 0 0 0
4294965672 0 0 0
4294965685 0 0 0
4294965698 0 0 0
4294965711 0 0 0
4294965724 0 0 0
4294965737 0 0 0
4294965750 0 0 0
4294965763 0 0 0
4294965776 0 0 0
4294965789 0 0 0
4294965802 0 0 0
4294965815 0 0 0
4294965828 1861 0 1
4294965841 0 0 0
4294965854 0 0 0
4294965867 0 0 0
4294965880 0 0 0
4294965893 0 0 0
4294965906 9944 0 5
4294965919 0 0 0
4294965932 0 0 0
4294965945 0 0 0
4294965958 0 0 0
4294965971 0 0 0
4294965984 0 0 0
4294965997 0 0 0
4294966010 0 0 0
4294966023 0 0 0
4294966036 0 0 0
4294966049 0 0 0
4294966062 0 0 0
4294966075 1867 0 0
4294966088 0 0 0
4294966101 0 0 0
4294966114 0 0 0
4294966127 0 0 0
4294966140 0 0 0
4294966153 8112 0 4
4294966166 0 0 0
4294966179 0 0 0
4294966192 0 0 0
4294966205 0 0 0
4294966218 0 0 0
4294966231 0 0 0
4294966244 0 0 0
4294966257 0 0 0
4294966270 0 0 0
4294966283 0 0 0
4294966296 0 0 0
4294966309 0 0 0
4294966322 1793 0 1
4294966335 0 0 0
4294966348 0 0 0
4294966361 0 0 0
4294966374 0 0 0
4294966387 0 0 0
4294966400 0 0 0
4294966413 6686 0 4
4294966426 0 0 0
4294966439 0 0 0
4294966452 0 0 0
4294966465 0 0 0
4294966478 0 0 0
4294966491 0 0 0
4294966504 0 0 0
4294966517 0 0 0
