4297669233 103708 0 44
4297669246 0 0 0
4297669259 0 0 0
4297669272 0 0 0
4297669285 0 0 0
4297669298 0 0 0
4297669311 0 0 0
4297669324 0 0 0
4297669337 0 0 0
4297669350 0 0 0
4297669363 0 0 0
4297669376 0 0 0
4297669389 0 0 0
4297669402 0 0 0
4297669415 0 0 0
4297669428 0 0 0
4297669441 0 0 0
4297669454 0 0 0
4297669467 0 0 0
4297669480 21135 0 10
4297669493 60540 0 20
4297669506 0 0 0
4297669519 0 0 0
4297669532 0 0 0
4297669545 0 0 0
4297669558 0 0 0
4297669571 0 0 0
4297669584 0 0 0
4297669597 0 0 0
4297669610 0 0 0
4297669623 0 0 0
4297669636 0 0 0
4297669649 0 0 0
4297669662 0 0 0
4297669675 0 0 0
4297669688 0 0 0
4297669701 0 0 0
4297669714 0 0 0
4297669727 1280 0 1
4297669740 53329 0 21
4297669753 11908 0 3
4297669766 0 0 0
4297669779 0 0 0
4297669792 0 0 0
4297669805 0 0 0
4297669818 0 0 0
4297669831 0 0 0
4297669844 0 0 0
4297669857 0 0 0
4297669870 0 0 0
4297669883 0 0 0
4297669896 0 0 0
4297669909 0 0 0
4297669922 0 0 0
4297669935 0 0 0
4297669948 0 0 0
4297669961 0 0 0
4297669974 0 0 0
4297669987 15191 0 7
4297670000 40414 0 16
4297670013 0 0 0
4297670026 0 0 0
4297670039 0 0 0
4297670052 0 0 0
4297670065 0 0 0
4297670078 0 0 0
4297670091 0 0 0
4297670104 0 0 0
4297670117 0 0 0
4297670130 0 0 0
4297670143 0 0 0
4297670156 0 0 0
4297670169 0 0 0
4297670182 0 0 0
4297670195 0 0 0
4297670208 0 0 0
4297670221 0 0 0
4297670234 4100 0 2
4297670247 25156 0 14
4297670260 15844 0 6
4297670273 0 0 0
4297670286 0 0 0
4297670299 0 0 0
4297670312 0 0 0
4297670325 0 0 0
4297670338 0 0 0
4297670351 0 0 0
4297670364 0 0 0
4297670377 0 0 0
4297670390 0 0 0
4297670403 0 0 0
4297670416 0 0 0
4297670429 0 0 0
4297670442 0 0 0
4297670455 0 0 0
4297670468 0 0 0
4297670481 0 0 0
4297670494 14746 0 8
4297670507 23072 0 10
4297670520 0 0 0
4297670533 0 0 0
4297670546 0 0 0
4297670559 0 0 0
4297670572 0 0 0
4297670585 0 0 0
4297670598 0 0 0
4297670611 0 0 0
4297670624 0 0 0
4297670637 0 0 0
4297670650 0 0 0
4297670663 0 0 0
4297670676 0 0 0
4297670689 0 0 0
4297670702 0 0 0
4297670715 0 0 0
4297670728 0 0 0
4297670741 5614 0 2
4297670754 25263 0 12
4297670767 0 0 0
4297670780 0 0 0
4297670793 0 0 0
4297670806 0 0 0
4297670819 0 0 0
